 delta_p[0][1]  delta_p[0][2]  delta_p[0][3]  delta_p[0][4]  delta_p[1][0]  delta_p[1][2]  delta_p[2][0]  delta_p[2][1]  delta_p[3][0]  delta_p[3][4]  delta_p[4][0]  delta_p[4][3] 
 0.0037915429676900203  -0.004448059689675432  0.0033408843077467054  -0.003914271663290947  -0.003776772635035286  1.5966586559557072E-5  0.004449649134187439  -1.5966586559557072E-5  -0.0033217659389919163  1.4055206833063494E-5  0.003921161905907411  -1.4055206833063494E-5 
 0.003805776172843167  -0.004469795401732313  0.0033556521546813656  -0.0039360090685249816  -0.0037964783209538666  1.6044512353374785E-5  0.004466930831991789  -1.6044512353374785E-5  -0.0033422039572172935  1.4133173806385457E-5  0.003938202908557287  -1.4133173806385457E-5 
 0.003819619055057899  -0.004491130018823952  0.003370233254642585  -0.003957583455445501  -0.0038153453703699824  1.6120999504209976E-5  0.0044842088623511245  -1.6120999504209976E-5  -0.003362001280024174  1.4210554169835632E-5  0.003955484417190291  -1.4210554169835632E-5 
 83.76002750441057  84.10803704359296  83.75967218289503  84.1083206551399  -83.76002808950423  0.35391456085854145  -84.10805044015444  -0.35391456085854145  -83.75966570435656  0.35356996389262463  -84.1083282436199  -0.35356996389262463 
 83.80664706542689  84.16238353856633  83.80654584965127  84.16246469780606  -83.80664800243856  0.35413928056881616  -84.16238494058433  -0.35413928056881616  -83.80654649631326  0.3541214374286028  -84.16246567895827  -0.3541214374286028 
 83.85786659216858  84.21321616762279  83.85777277378999  84.21329142782369  -83.85786763813194  0.3543788241851189  -84.21321760713121  -0.3543788241851189  -83.85777359808192  0.3543616106675529  -84.21329255288121  -0.3543616106675529 
 83.90911811866128  84.26413497707057  83.90902941152105  84.2642061454359  -83.9091191373623  0.3546168760518782  -84.26413632289629  -0.3546168760518782  -83.9090302652314  0.3546001631073352  -84.26420726052481  -0.3546001631073352 
 83.96238052971663  84.31359061764906  83.96229598978965  84.31365844505224  -83.96238016215294  0.3548622573429441  -84.31359165541292  -0.3548622573429441  -83.96229567035007  0.3548460270141618  -84.31365933698783  -0.3548460270141618 
 83.97480144386037  84.3266704338901  83.97472179671571  84.3267316400256  -83.97480121301463  0.35489293033438685  -84.32667114657391  -0.35489293033438685  -83.9747215998784  0.35487794739276524  -84.32673224957475  -0.35487794739276524 
 83.9872788016212  84.3397150570857  83.98720436185486  84.33977216879953  -83.9872786298285  0.35494691199151873  -84.33971558330252  -0.35494691199151873  -83.98720421343425  0.354932899568837  -84.33977262419391  -0.354932899568837 
 83.99980717157773  84.35272658897121  83.99973701643336  84.35278033013878  -83.99980705003526  0.355001716239272  -84.35272695837969  -0.355001716239272  -83.9997369102142  0.3549884900349696  -84.35278065317154  -0.3549884900349696 
 84.01215427360741  84.3658857527349  84.01208778183408  84.36593661143549  -84.01215438129566  0.35505608369156505  -84.3658861399874  -0.35505608369156505  -84.01208787690256  0.35504352614475465  -84.36593695322365  -0.35504352614475465 
 84.03448727585396  84.38836504556059  84.0344228426643  84.38841344301811  -84.03448734380291  0.35516315456671066  -84.38836528141505  -0.35516315456671066  -84.03442290373548  0.35515099087317026  -84.38841365418989  -0.35515099087317026 
 84.05684626347619  84.41084552447379  84.05678423491082  84.41089200879102  -84.05684629545009  0.3552644815291899  -84.41084563449691  -0.3552644815291899  -84.05678426392944  0.3552527264432115  -84.41089210823634  -0.3552527264432115 
 84.07923197524403  84.43332641000416  84.07917225753714  84.43337105659207  -84.07923198366557  0.3553656755984349  -84.4333264387697  -0.3553656755984349  -84.0791722652454  0.3553543310365228  -84.43337108280946  -0.3553543310365228 
 84.10164461740237  84.45580757954986  84.10158710728155  84.45585047108372  -84.10164461740237  0.35546679625788613  -84.45580757954986  -0.35546679625788613  -84.10158710728155  0.35545585668523927  -84.45585047108372  -0.35545585668523927 
 84.09841622985945  84.45262015852384  84.09836475885749  84.45266207166932  -84.09841622985945  0.3554318344760645  -84.45262015852384  -0.3554318344760645  -84.09836475885749  0.3554218069778585  -84.45266207166932  -0.3554218069778585 
 84.09519124317168  84.44942575645007  84.09514298948412  84.44946516553782  -84.09519124317168  0.35541273712189536  -84.44942575645007  -0.35541273712189536  -84.09514298948412  0.35540340396775605  -84.44946516553782  -0.35540340396775605 
 84.09196941251128  84.44622933391386  84.09192379956909  84.44626668761282  -84.09196941251128  0.355394375322291  -84.44622933391386  -0.355394375322291  -84.09192379956909  0.3553855937178412  -84.44626668761282  -0.3553855937178412 
 5.02481389219156E-4  -5.901541036799074E-4  4.6241807731917106E-4  -5.430723005730442E-4  -5.02481389219156E-4  2.1235906650929337E-6  5.901541036799074E-4  -2.1235906650929337E-6  -4.6241807731917106E-4  1.9542300435659854E-6  5.430723005730442E-4  -1.9542300435659854E-6 
 0.0023030465818578705  -0.00272392747763206  0.0021819256152326716  -0.0025798178635199065  -0.0023030465818578705  9.789666819415288E-6  0.00272392747763206  -9.789666819415288E-6  -0.0021819256152326716  9.272570054008611E-6  0.0025798178635199065  -9.272570054008611E-6 
 0.002476649039195422  -0.002932830612405013  0.0023331166042481755  -0.0027617157254695712  -0.002476649039195422  1.053909614157078E-5  0.002932830612405013  -1.053909614157078E-5  -0.0023331166042481755  9.925247510977897E-6  0.0027617157254695712  -9.925247510977897E-6 
 0.00257983608409873  -0.0030579826173315894  0.0024180421260666662  -0.002864892624202753  -0.00257983608409873  1.0987962134834106E-5  0.0030579826173315894  -1.0987962134834106E-5  -0.0024180421260666662  1.0293448227116642E-5  0.002864892624202753  -1.0293448227116642E-5 
 0.0026562536335674736  -0.003151311120806355  0.0024801845821400548  -0.0029409115717839995  -0.0026562536335674736  1.1322665315560698E-5  0.003151311120806355  -1.1322665315560698E-5  -0.0024801845821400548  1.0566353395802253E-5  0.0029409115717839995  -1.0566353395802253E-5 
 0.0027159650951702474  -0.0032239378046021727  0.002528221387521512  -0.00299934006686442  -0.0027159650951702474  1.1583111970026039E-5  0.0032239378046021727  -1.1583111970026039E-5  -0.002528221387521512  1.077753636025136E-5  0.00299934006686442  -1.077753636025136E-5 
 0.0027643757820463577  -0.003283098435861831  0.002566684854940604  -0.0030464281176989516  -0.0027643757820463577  1.1795238723522061E-5  0.003283098435861831  -1.1795238723522061E-5  -0.002566684854940604  1.0946431572733673E-5  0.0030464281176989516  -1.0946431572733673E-5 
 0.0028049298343510998  -0.003332893347053556  0.002598664867946354  -0.0030857929310599275  -0.0028049298343510998  1.1973772409135108E-5  0.003332893347053556  -1.1973772409135108E-5  -0.002598664867946354  1.1087617608041E-5  0.0030857929310599275  -1.1087617608041E-5 
 0.002839600122150898  -0.0033756733229211022  0.0026258461813881695  -0.0031194409993702266  -0.002839600122150898  1.2127146788998289E-5  0.0033756733229211022  -1.2127146788998289E-5  -0.0026258461813881695  1.120829472256446E-5  0.0031194409993702266  -1.120829472256446E-5 
 0.002871293235674699  -0.0034163923722019263  0.0026509828905858512  -0.003152025458916796  -0.002871293235674699  1.2273131833495654E-5  0.0034163923722019263  -1.2273131833495654E-5  -0.0026509828905858512  1.1325265830919307E-5  0.003152025458916796  -1.1325265830919307E-5 
 0.0029005572959412973  -0.0034542484868147483  0.002674425254568291  -0.003182620379305945  -0.0029005572959412973  1.2408845886824338E-5  0.0034542484868147483  -1.2408845886824338E-5  -0.002674425254568291  1.1434985552227772E-5  0.003182620379305945  -1.1434985552227772E-5 
 0.0029273131567784105  -0.003489147192915709  0.002695961078799769  -0.003210972454624539  -0.0029273131567784105  1.2533953139381993E-5  0.003489147192915709  -1.2533953139381993E-5  -0.002695961078799769  1.1536659172861619E-5  0.003210972454624539  -1.1536659172861619E-5 
 0.0029520304380383777  -0.0035216466394700774  0.0027159809699099924  -0.0032375461094460434  -0.0029520304380383777  1.2650455541773908E-5  0.0035216466394700774  -1.2650455541773908E-5  -0.0027159809699099924  1.1631952730795092E-5  0.0032375461094460434  -1.1631952730795092E-5 
 0.002972893118318609  -0.00354739791016101  0.0027325472757269154  -0.003258027617775383  -0.002972893118318609  1.2742758428885281E-5  0.00354739791016101  -1.2742758428885281E-5  -0.0027325472757269154  1.1705387549909574E-5  0.003258027617775383  -1.1705387549909574E-5 
 0.0029907926086352177  -0.003569605962873368  0.002746568206944744  -0.0032754701744863723  -0.0029907926086352177  1.2822358996800176E-5  0.003569605962873368  -1.2822358996800176E-5  -0.002746568206944744  1.1767930033101948E-5  0.0032754701744863723  -1.1767930033101948E-5 
 0.003007114438378977  -0.0035899250167439334  0.002759426068053017  -0.0032915227228045296  -0.003007114438378977  1.2895187108341588E-5  0.0035899250167439334  -1.2895187108341588E-5  -0.002759426068053017  1.1825487447936212E-5  0.0032915227228045296  -1.1825487447936212E-5 
 0.003076220830898535  -0.0036732690429666093  0.0028254643950731406  -0.0033710227601488896  -0.003078932418425495  1.319440955072082E-5  0.003668123071570051  -1.319440955072082E-5  -0.002828059895989554  1.2110974310530764E-5  0.003366123732277515  -1.2110974310530764E-5 
 0.0030686974889846397  -0.0036667244243879793  0.0028151956802418  -0.0033609932925884323  -0.0030702892554472783  1.3170725267741545E-5  0.0036637176075124955  -1.3170725267741545E-5  -0.0028167210635245965  1.2073777526211416E-5  0.0033581275239384922  -1.2073777526211416E-5 
 0.003067355852319764  -0.0036675520815165896  0.0028114004840347206  -0.003358649004042036  -0.0030680927898316668  1.3173535364785494E-5  0.0036661659931276347  -1.3173535364785494E-5  -0.0028121074712572636  1.2065215955203712E-5  0.0033573264825008664  -1.2065215955203712E-5 
 0.003072327516921547  -0.003675925144605685  0.0028141662582612526  -0.003364138906377434  -0.003072519107245597  1.3203451860732685E-5  0.003675566222714366  -1.3203451860732685E-5  -0.0028143502573385604  1.2084810364854093E-5  0.0033637960793271304  -1.2084810364854093E-5 
 0.0030836958535118697  -0.0036919594253959076  0.0028235583156117627  -0.0033775570951064537  -0.0030836958535118697  1.3260889019761635E-5  0.0036919594253959076  -1.3260889019761635E-5  -0.0028235583156117627  1.2132897566630163E-5  0.0033775570951064537  -1.2132897566630163E-5 
 0.003097489404577658  -0.0037102598606360004  0.0028356060220033896  -0.003393542669456906  -0.003097489404577658  1.332648439600348E-5  0.0037102598606360004  -1.332648439600348E-5  -0.0028356060220033896  1.2191054395316314E-5  0.003393542669456906  -1.2191054395316314E-5 
 0.0031104748093007117  -0.003727602952388054  0.002846997722471656  -0.0034087816347323496  -0.0031104748093007117  1.3388640024203369E-5  0.003727602952388054  -1.3388640024203369E-5  -0.002846997722471656  1.2245692829537802E-5  0.0034087816347323496  -1.2245692829537802E-5 
 0.003123025957020076  -0.0037444361138838644  0.0028581375505467577  -0.003423730039017414  -0.003123025957020076  1.3448967134621626E-5  0.0037444361138838644  -1.3448967134621626E-5  -0.0028581375505467577  1.2299288584927126E-5  0.003423730039017414  -1.2299288584927126E-5 
 0.0031324757211628196  -0.0037575597480810075  0.0028663434372617758  -0.00343516957885015  -0.003151454795869313  1.3495975771604662E-5  0.0037364908778414474  -1.3495975771604662E-5  -0.0028846320656015223  1.2340507126396005E-5  0.003414975220920269  -1.2340507126396005E-5 
 0.0031395842252841533  -0.0037655579669930717  0.002872299718731597  -0.003441800374559989  -0.0031751924064842285  1.3524609030923784E-5  0.003725984698270679  -1.3524609030923784E-5  -0.0029065913598884663  1.2364249485585788E-5  0.003403893101108224  -1.2364249485585788E-5 
 0.003144017847105829  -0.003770341978054148  0.002875727052582988  -0.003445397128629679  -0.003201254176175894  1.3541716718634689E-5  0.0037066641951781776  -1.3541716718634689E-5  -0.0029308138432924125  1.2377111673345098E-5  0.003384436988923767  -1.2377111673345098E-5 
 0.003146966825759989  -0.0037733406378599454  0.0028778474607378257  -0.0034474252754534973  -0.0032307060545058164  1.3552419112272673E-5  0.0036800782976129653  -1.3552419112272673E-5  -0.002958393607400467  1.2384343648363938E-5  0.0033581961361903723  -1.2384343648363938E-5 
 0.003917884178463282  -0.004697028415890259  0.0036484923824673388  -0.004369943231353091  -0.00403782857215873  1.6869882788483892E-5  0.004527559356716893  -1.6869882788483892E-5  -0.003763794766399542  1.569827884395636E-5  0.004207897504699076  -1.569827884395636E-5 
 0.004093178370951023  -0.004901288671163684  0.0038239615714843467  -0.0045745842711824025  -0.0042289362767213845  1.76032977883267E-5  0.004707927634136411  -1.76032977883267E-5  -0.003954061662312824  1.6433230044299307E-5  0.004390255304855373  -1.6433230044299307E-5 
 0.004267544618731023  -0.0051039524258591484  0.0039978593854215205  -0.004776859195047223  -0.004418088285152777  1.8331176626418255E-5  0.00488771566636359  -1.8331176626418255E-5  -0.004141628567424505  1.715986448402873E-5  0.004571426519945021  -1.715986448402873E-5 
 0.004454913964863749  -0.005321660424140617  0.004184910926568364  -0.004994344034628284  -0.004618700460682135  1.91131132858402E-5  0.00508413920008266  -1.91131132858402E-5  -0.004340700842064393  1.7941159640599835E-5  0.004769562917545045  -1.7941159640599835E-5 
 0.007883789536286656  -0.009406379855484204  0.0076153171828963195  -0.009077328253084715  -0.008021743405397075  3.37818079465535E-5  0.009076865236494314  -3.37818079465535E-5  -0.007745921784319876  3.2607580990884344E-5  0.008766867637945097  -3.2607580990884344E-5 
 0.008015682649020306  -0.00954724335444368  0.007747206763212944  -0.009218570994605102  -0.008139444618876723  3.4289119742680896E-5  0.009245432429597855  -3.4289119742680896E-5  -0.007863404260589846  3.311253192350705E-5  0.008936348292849061  -3.311253192350705E-5 
 0.008115169558461588  -0.00964912904600368  0.00784600798240831  -0.009320058675470477  -0.008224303355323315  3.465538236469001E-5  0.009376401972236437  -3.465538236469001E-5  -0.007947365345359003  3.347759950145246E-5  0.009067458544080864  -3.347759950145246E-5 
 0.00821262066280326  -0.009748246938439564  0.007942989743213502  -0.009419040262088174  -0.008306424321204986  3.501179218545758E-5  0.009506089531413409  -3.501179218545758E-5  -0.008028802119838474  3.3833730824994745E-5  0.00919755250704668  -3.3833730824994745E-5 
 -0.012545003971172974  0.014615964782088042  -0.012816322383415013  0.014943613387785604  0.012403764834360231  -5.312585384942281E-5  -0.014475150505735002  5.312585384942281E-5  0.012689995513127883  -5.42638369438464E-5  -0.014817020438073314  5.42638369438464E-5 
 -0.011540724602866703  0.013475795826579429  -0.0117970179116611  0.013785901079273799  0.011449195700024006  -4.886936775250206E-5  -0.01337586709658467  4.886936775250206E-5  0.011719582774333048  -4.9942484878329196E-5  -0.013699228835861277  4.9942484878329196E-5 
 -0.010251405903026978  0.011997811030827421  -0.010512699542786663  0.012313415744856115  0.01020484119503351  -4.3416979977450865E-5  -0.011931931652359395  4.3416979977450865E-5  0.01047934015197427  -4.4511164091431965E-5  -0.01225998550096108  4.4511164091431965E-5 
 -0.008948912637933404  0.010497470256009223  -0.009224571843390095  0.010829416972413242  0.00894139963344287  -3.790861795494038E-5  -0.010460899632835918  3.790861795494038E-5  0.009229394819328718  -3.906829198285777E-5  -0.010804582350957048  3.906829198285777E-5 
