Medium
Eta	BHP	Gamma	Zone 1		Zone 2		Zone 3		Zone 4		
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	855984.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	855984.59	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	861216.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	866448.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	871679.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	876908.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	882138.21	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	887367.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	892596.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	897824.83	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	903053.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	908281.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	913509.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	918736.41	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	923963.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	929190.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	934418.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	939471.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	944704.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	949936.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	955168.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	960400.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	965630.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	970861.21	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	976091.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	981321.41	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	986551.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	991780.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	997009.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1002238.21	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1007466.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1012695.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1017923.52	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1022977.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1022977.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1028211.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1033444.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1038677.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1043908.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1049139.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1054370.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1059600.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1064830.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1070059.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1075289.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1080518.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1085746.94	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1090975.48	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1096204.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1101432.57	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1106486.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
